cell_id,cx,cy,cz,lambda,chi,sigma,is_interface,surface_x,surface_y,surface_z,normal_x,normal_y,normal_z,interpolation_coefficient
348,0.057,0.011,0.001,0,0,0.006,0,0,0,0,0,0,0,0
349,0.059,0.011,0.001,0,0,0.006,0,0,0,0,0,0,0,0
350,0.061,0.011,0.001,0,0,0.006,0,0,0,0,0,0,0,0
351,0.063,0.011,0.001,0,0,0.006,0,0,0,0,0,0,0,0
352,0.065,0.011,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
353,0.067,0.011,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
354,0.069,0.011,0.001,0,0,0.00848528,0,0,0,0,0,0,0,0
355,0.071,0.011,0.001,0,0,0.01,0,0,0,0,0,0,0,0
356,0.073,0.011,0.001,0,0,0.008,0,0,0,0,0,0,0,0
357,0.075,0.011,0.001,0,0,0.006,0,0,0,0,0,0,0,0
358,0.077,0.011,0.001,0,0,0.004,0,0,0,0,0,0,0,0
359,0.079,0.011,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
360,0.081,0.011,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
361,0.083,0.011,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
362,0.085,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
363,0.087,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
364,0.089,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
365,0.091,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
366,0.093,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
367,0.095,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
368,0.097,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
369,0.099,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
370,0.101,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
371,0.103,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
372,0.105,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
373,0.107,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
374,0.109,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
375,0.111,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
376,0.113,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
377,0.115,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
378,0.117,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
379,0.119,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
380,0.121,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
381,0.123,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
382,0.125,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
383,0.127,0.011,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
384,0.001,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
385,0.003,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
386,0.005,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
387,0.007,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
388,0.009,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
389,0.011,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
390,0.013,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
391,0.015,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
392,0.017,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
393,0.019,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
394,0.021,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
395,0.023,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
396,0.025,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
397,0.027,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
398,0.029,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
399,0.031,0.013,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
400,0.033,0.013,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
401,0.035,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
402,0.037,0.013,0.001,0,0,0.006,0,0,0,0,0,0,0,0
403,0.039,0.013,0.001,0,0,0.008,0,0,0,0,0,0,0,0
404,0.041,0.013,0.001,0,0,0.00894427,0,0,0,0,0,0,0,0
405,0.043,0.013,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
406,0.045,0.013,0.001,0,0,0.00565685,0,0,0,0,0,0,0,0
407,0.047,0.013,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
408,0.049,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
409,0.051,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
410,0.053,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
411,0.055,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
412,0.057,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
413,0.059,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
414,0.061,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
415,0.063,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
416,0.065,0.013,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
417,0.067,0.013,0.001,0,0,0.00565685,0,0,0,0,0,0,0,0
418,0.069,0.013,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
419,0.071,0.013,0.001,0,0,0.00894427,0,0,0,0,0,0,0,0
420,0.073,0.013,0.001,0,0,0.008,0,0,0,0,0,0,0,0
421,0.075,0.013,0.001,0,0,0.006,0,0,0,0,0,0,0,0
422,0.077,0.013,0.001,0,0,0.004,0,0,0,0,0,0,0,0
423,0.079,0.013,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
424,0.081,0.013,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
425,0.083,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
426,0.085,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
427,0.087,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
428,0.089,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
429,0.091,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
430,0.093,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
431,0.095,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
432,0.097,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
433,0.099,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
434,0.101,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
435,0.103,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
436,0.105,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
437,0.107,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
438,0.109,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
439,0.111,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
440,0.113,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
441,0.115,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
442,0.117,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
443,0.119,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
444,0.121,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
445,0.123,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
446,0.125,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
447,0.127,0.013,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
448,0.001,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
449,0.003,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
450,0.005,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
451,0.007,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
452,0.009,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
453,0.011,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
454,0.013,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
455,0.015,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
456,0.017,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
457,0.019,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
458,0.021,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
459,0.023,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
460,0.025,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
461,0.027,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
462,0.029,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
463,0.031,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
464,0.033,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
465,0.035,0.015,0.001,0,0,0.004,0,0,0,0,0,0,0,0
466,0.037,0.015,0.001,0,0,0.006,0,0,0,0,0,0,0,0
467,0.039,0.015,0.001,0,0,0.008,0,0,0,0,0,0,0,0
468,0.041,0.015,0.001,0,0,0.00824621,0,0,0,0,0,0,0,0
469,0.043,0.015,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
470,0.045,0.015,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
471,0.047,0.015,0.001,0.131745,1,0.00282843,1,0,0,0,0,0,0,0.942809
472,0.049,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
473,0.051,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
474,0.053,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
475,0.055,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
476,0.057,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
477,0.059,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
478,0.061,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
479,0.063,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
480,0.065,0.015,0.001,0.131745,1,0.00282843,1,0,0,0,0,0,0,0.942809
481,0.067,0.015,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
482,0.069,0.015,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
483,0.071,0.015,0.001,0,0,0.00824621,0,0,0,0,0,0,0,0
484,0.073,0.015,0.001,0,0,0.008,0,0,0,0,0,0,0,0
485,0.075,0.015,0.001,0,0,0.006,0,0,0,0,0,0,0,0
486,0.077,0.015,0.001,0,0,0.004,0,0,0,0,0,0,0,0
487,0.079,0.015,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
488,0.081,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
489,0.083,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
490,0.085,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
491,0.087,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
492,0.089,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
493,0.091,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
494,0.093,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
495,0.095,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
496,0.097,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
497,0.099,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
498,0.101,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
499,0.103,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
500,0.105,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
501,0.107,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
502,0.109,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
503,0.111,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
504,0.113,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
505,0.115,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
506,0.117,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
507,0.119,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
508,0.121,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
509,0.123,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
510,0.125,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
511,0.127,0.015,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
512,0.001,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
513,0.003,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
514,0.005,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
515,0.007,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
516,0.009,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
517,0.011,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
518,0.013,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
519,0.015,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
520,0.017,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
521,0.019,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
522,0.021,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
523,0.023,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
524,0.025,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
525,0.027,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
526,0.029,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
527,0.031,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
528,0.033,0.017,0.001,0.131745,1,0.00282843,1,0,0,0,0,0,0,0.942809
529,0.035,0.017,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
530,0.037,0.017,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
531,0.039,0.017,0.001,0,0,0.00824621,0,0,0,0,0,0,0,0
532,0.041,0.017,0.001,0,0,0.008,0,0,0,0,0,0,0,0
533,0.043,0.017,0.001,0,0,0.006,0,0,0,0,0,0,0,0
534,0.045,0.017,0.001,0,0,0.004,0,0,0,0,0,0,0,0
535,0.047,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
536,0.049,0.017,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
537,0.051,0.017,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
538,0.053,0.017,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
539,0.055,0.017,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
540,0.057,0.017,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
541,0.059,0.017,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
542,0.061,0.017,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
543,0.063,0.017,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
544,0.065,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
545,0.067,0.017,0.001,0,0,0.004,0,0,0,0,0,0,0,0
546,0.069,0.017,0.001,0,0,0.006,0,0,0,0,0,0,0,0
547,0.071,0.017,0.001,0,0,0.008,0,0,0,0,0,0,0,0
548,0.073,0.017,0.001,0,0,0.00824621,0,0,0,0,0,0,0,0
549,0.075,0.017,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
550,0.077,0.017,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
551,0.079,0.017,0.001,0.131745,1,0.00282843,1,0,0,0,0,0,0,0.942809
552,0.081,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
553,0.083,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
554,0.085,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
555,0.087,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
556,0.089,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
557,0.091,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
558,0.093,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
559,0.095,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
560,0.097,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
561,0.099,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
562,0.101,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
563,0.103,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
564,0.105,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
565,0.107,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
566,0.109,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
567,0.111,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
568,0.113,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
569,0.115,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
570,0.117,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
571,0.119,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
572,0.121,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
573,0.123,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
574,0.125,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
575,0.127,0.017,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
576,0.001,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
577,0.003,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
578,0.005,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
579,0.007,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
580,0.009,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
581,0.011,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
582,0.013,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
583,0.015,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
584,0.017,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
585,0.019,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
586,0.021,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
587,0.023,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
588,0.025,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
589,0.027,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
590,0.029,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
591,0.031,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
592,0.033,0.019,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
593,0.035,0.019,0.001,0,0,0.00565685,0,0,0,0,0,0,0,0
594,0.037,0.019,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
595,0.039,0.019,0.001,0,0,0.00894427,0,0,0,0,0,0,0,0
596,0.041,0.019,0.001,0,0,0.008,0,0,0,0,0,0,0,0
597,0.043,0.019,0.001,0,0,0.006,0,0,0,0,0,0,0,0
598,0.045,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
599,0.047,0.019,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
600,0.049,0.019,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
601,0.051,0.019,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
602,0.053,0.019,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
603,0.055,0.019,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
604,0.057,0.019,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
605,0.059,0.019,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
606,0.061,0.019,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
607,0.063,0.019,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
608,0.065,0.019,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
609,0.067,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
610,0.069,0.019,0.001,0,0,0.006,0,0,0,0,0,0,0,0
611,0.071,0.019,0.001,0,0,0.008,0,0,0,0,0,0,0,0
612,0.073,0.019,0.001,0,0,0.00894427,0,0,0,0,0,0,0,0
613,0.075,0.019,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
614,0.077,0.019,0.001,0,0,0.00565685,0,0,0,0,0,0,0,0
615,0.079,0.019,0.001,0,0,0.00447214,0,0,0,0,0,0,0,0
616,0.081,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
617,0.083,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
618,0.085,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
619,0.087,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
620,0.089,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
621,0.091,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
622,0.093,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
623,0.095,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
624,0.097,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
625,0.099,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
626,0.101,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
627,0.103,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
628,0.105,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
629,0.107,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
630,0.109,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
631,0.111,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
632,0.113,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
633,0.115,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
634,0.117,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
635,0.119,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
636,0.121,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
637,0.123,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
638,0.125,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
639,0.127,0.019,0.001,0,0,0.004,0,0,0,0,0,0,0,0
640,0.001,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
641,0.003,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
642,0.005,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
643,0.007,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
644,0.009,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
645,0.011,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
646,0.013,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
647,0.015,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
648,0.017,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
649,0.019,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
650,0.021,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
651,0.023,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
652,0.025,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
653,0.027,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
654,0.029,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
655,0.031,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
656,0.033,0.021,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
657,0.035,0.021,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
658,0.037,0.021,0.001,0,0,0.00848528,0,0,0,0,0,0,0,0
659,0.039,0.021,0.001,0,0,0.01,0,0,0,0,0,0,0,0
660,0.041,0.021,0.001,0,0,0.008,0,0,0,0,0,0,0,0
661,0.043,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
662,0.045,0.021,0.001,0,0,0.004,0,0,0,0,0,0,0,0
663,0.047,0.021,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
664,0.049,0.021,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
665,0.051,0.021,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
666,0.053,0.021,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
667,0.055,0.021,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
668,0.057,0.021,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
669,0.059,0.021,0.001,1,1,-0.006,0,0,0,0,0,0,0,0
670,0.061,0.021,0.001,1,1,-0.004,0,0,0,0,0,0,0,0
671,0.063,0.021,0.001,1,1,-0.002,1,0,0,0,0,0,0,0.666667
672,0.065,0.021,0.001,0.208609,1,0.002,1,0,0,0,0,0,0,0.666667
673,0.067,0.021,0.001,0,0,0.004,0,0,0,0,0,0,0,0
674,0.069,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
675,0.071,0.021,0.001,0,0,0.008,0,0,0,0,0,0,0,0
676,0.073,0.021,0.001,0,0,0.01,0,0,0,0,0,0,0,0
677,0.075,0.021,0.001,0,0,0.00848528,0,0,0,0,0,0,0,0
678,0.077,0.021,0.001,0,0,0.0072111,0,0,0,0,0,0,0,0
679,0.079,0.021,0.001,0,0,0.00632456,0,0,0,0,0,0,0,0
680,0.081,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
681,0.083,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
682,0.085,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
683,0.087,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
684,0.089,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
685,0.091,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
686,0.093,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
687,0.095,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
688,0.097,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
689,0.099,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
690,0.101,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
691,0.103,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
692,0.105,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
693,0.107,0.021,0.001,0,0,0.006,0,0,0,0,0,0,0,0
